Date,Levels
01.06.2013 00:00:00   ,228.1
01.07.2013 00:00:00   ,227.37
01.08.2013 00:00:00   ,226.6
01.09.2013 00:00:00   ,226.31
01.10.2013 00:00:00   ,226.32
01.11.2013 00:00:00   ,227.09
01.12.2013 00:00:00   ,227.43
01.01.2014 00:00:00   ,227.35
01.02.2014 00:00:00   ,228.3
01.03.2014 00:00:00   ,228.64
01.04.2014 00:00:00   ,228.25
01.05.2014 00:00:00   ,228.46
01.06.2014 00:00:00   ,228.23
01.07.2014 00:00:00   ,228.01
01.08.2014 00:00:00   ,228.86
01.09.2014 00:00:00   ,229.86
01.10.2014 00:00:00   ,229.14
01.11.2014 00:00:00   ,228.92
01.12.2014 00:00:00   ,228.87
01.01.2015 00:00:00   ,228.57
01.02.2015 00:00:00   ,228.4
01.03.2015 00:00:00   ,228.48
01.04.2015 00:00:00   ,228.34
01.05.2015 00:00:00   ,228.31
01.06.2015 00:00:00   ,228.17
01.07.2015 00:00:00   ,227.65
01.08.2015 00:00:00   ,226.92
01.09.2015 00:00:00   ,226.39
01.10.2015 00:00:00   ,226.84
01.11.2015 00:00:00   ,227.17
01.12.2015 00:00:00   ,227.06
01.01.2016 00:00:00   ,227.06
01.02.2016 00:00:00   ,227.76
01.03.2016 00:00:00   ,228.53
01.04.2016 00:00:00   ,228.25
01.05.2016 00:00:00   ,228.27
01.06.2016 00:00:00   ,228.33
01.07.2016 00:00:00   ,227.97
01.08.2016 00:00:00   ,227.38
01.09.2016 00:00:00   ,226.61
01.10.2016 00:00:00   ,226.36
01.11.2016 00:00:00   ,227.02
01.12.2016 00:00:00   ,226.84
01.01.2017 00:00:00   ,226.61
01.02.2017 00:00:00   ,227.03
01.03.2017 00:00:00   ,227.26
01.04.2017 00:00:00   ,227.49
01.05.2017 00:00:00   ,227.45
01.06.2017 00:00:00   ,226.5
01.07.2017 00:00:00   ,226.25
01.08.2017 00:00:00   ,225.84
01.09.2017 00:00:00   ,226.12
01.10.2017 00:00:00   ,226.43
01.11.2017 00:00:00   ,226.73
01.12.2017 00:00:00   ,227.16
01.01.2018 00:00:00   ,227.46
01.02.2018 00:00:00   ,227.88
01.03.2018 00:00:00   ,228.53
01.04.2018 00:00:00   ,228.88
01.05.2018 00:00:00   ,228.75
01.06.2018 00:00:00   ,228.96
01.07.2018 00:00:00   ,228.49
01.08.2018 00:00:00   ,227.66
01.09.2018 00:00:00   ,227.35
01.10.2018 00:00:00   ,226.68
01.11.2018 00:00:00   ,226.76
01.12.2018 00:00:00   ,226.74
01.01.2019 00:00:00   ,226.59
01.02.2019 00:00:00   ,226.72
01.03.2019 00:00:00   ,227.06
01.04.2019 00:00:00   ,227.36
01.05.2019 00:00:00   ,227.54
01.06.2019 00:00:00   ,227.59
01.07.2019 00:00:00   ,226.51
01.08.2019 00:00:00   ,226.19
01.09.2019 00:00:00   ,225.76
01.10.2019 00:00:00   ,225.69
01.11.2019 00:00:00   ,226.13
01.12.2019 00:00:00   ,227.18
01.01.2020 00:00:00   ,227.22
01.02.2020 00:00:00   ,227.17
01.03.2020 00:00:00   ,227.61
01.04.2020 00:00:00   ,227.61
01.05.2020 00:00:00   ,226.58
01.06.2020 00:00:00   ,225.97
01.07.2020 00:00:00   ,226.78
01.08.2020 00:00:00   ,227.46
01.09.2020 00:00:00   ,227.25
01.10.2020 00:00:00   ,228.24
01.11.2020 00:00:00   ,228.31
01.12.2020 00:00:00   ,228.39
01.01.2021 00:00:00   ,228.5
01.02.2021 00:00:00   ,228.44
01.03.2021 00:00:00   ,228.45
01.04.2021 00:00:00   ,228.46
01.05.2021 00:00:00   ,228.54
01.06.2021 00:00:00   ,228.32
01.07.2021 00:00:00   ,227.36
01.08.2021 00:00:00   ,226.61
01.09.2021 00:00:00   ,226.24
01.10.2021 00:00:00   ,226.26
01.11.2021 00:00:00   ,226.36
01.12.2021 00:00:00   ,227.09
01.01.2022 00:00:00   ,
