,Date,324095,323295,323154,304535,326934,307397,319053,303727,319699,304352,328419,328724,318824,329789,313700,309617,301838,306928,330928,325019,325894,308585,321984,316505,309211,327031,320754,329078,324038,308668,304410,330381,305060,310029,309823,318444,322990,313064,328690,314104,307843,323550,322255,377887,316661,300665,325928,301440,301812,321471,331330,307793,302307,315689,321778,304428,300616,322610,328815,321448,322115,304071,323204,313833,304741,301937,327551,330480,314534,302992,327809,332783,312504,319236,324020,328401,319947,329813,309427,302380,323055,300269,317230,327171,312918,323253,316265,312900,308924,323766,325142,325969,323428,310268,319889,309906,314161,319772,331272,321430,313239,311951,321646,302240,301846,300996,312736,319764,305292,334052,311639,323709,330456,323097,330738,308783,313569,318345,328773,329037,304675,326595,312611,327536,375113,330811,325134,329649,302901,317446,303909,315960,324327,328211,317396,313643,319202,309021,326975,314641,311548,327619,323675,311944,307124,331082,318873,313668,307082,379313,313460,326843,310862,331116,327411,304733,315671,322578,323121,376715,376608,313544,327114,302588,319921,304923,327239,328260,315168,331058,325274,304170,323774,309054,323618,305268,325738,312165,329995,332569,323410,376517,317461,331439,328443,307520,300822,315390,318485,320747,303917,312660,330027,328021,311266,329573,301309,330852,330910,300236,375923,311381,303263,314021,311845,313817,304956,329268,322925,309872,321752,315580,309625,312447,300111,309609,300400,308247,329144,318584,310672,328435,300970,301572,330274,307157,374314,321950,376657,330829,328666,376954,314054,324434,303503,321836,321554,328104,330803,322396,326868,301127,304691,374967,374074,309005,307298,304063,331223,304600,329169,310995,309419,301648,310607,325167,309948,305102,346056,322156,307769,316612,331124,327437,319830,319962,315853,329847,331397,303016,328864,330001,327163,309641,314294,323832,303982,374678,322313,306613,321992,333088,300780,331298,310532,316356,317594,322479,328302,307355,303248,338616,300384,317487,300137,305540,305706,305714,305813,305821,305854,305862,305896,305920,305946,305953,306001,306092,306183,306266,306274,306399,306415,306456,306522,313304,313338,313387,345181,306043,305524,305755,305904,305938,305987,305995,306167,306209,305672,306084,316026,316000,316083,316091,316174,319418,319426,319434,319541,319442,326082,326108,326132,326140,326074,326181,326199,326223,326231,326264,326249,326280,326298,326306,326355,326371,326389,326413,326439,326447,326462,335067,335091,326504,335018,335026,335208,335141,335174,335182,335117,335109,335216,335299,335315,335323,335331,335349,335497,335372,335414,335422,335430,335448,335455,335471,335521,335539,335547,335554,335562,335570,335588,335620,335638,335646,335653,335661,335679,335695,335778,335810,335844,335851,335869,335596,335612,335604,335877,335885,335893,335927,335729,335737,335828,335836,335901,335943,335968,335976,335984,335992,336008,345017,345025,345041,345058,345066,345108,345116,345124,345132,345215,345173,345140,345157,345165,345199,345207,345249,345256,345264,345272,345298,345314,345348,345405,345397,345223,345322,345330,345280,345363,345371,345389,345421,345520,345538,345546,345512,345496,345504,345553,345561,345579,345587,345595,345413,345439,345447,345454,345462,345470,345488,345603,345660,345355,345629,345710,345744,345736,345694,345728,345645,345652,345678,345686
0,2022-01-01,249.14,249.27,246.71,140.65,242.2,260.13,207.61,174.7,154.32,173.51,396.33,631.24,364.53,277.76,149.27,494.54,200.8,255.58,595.54,409.89,269.51,232.95,525.29,245.06,227.95,178.36,430.53,238.18,249.58,234.91,173.88,559.78,152.78,658.82,489.72,256.25,225.6,152.72,209.82,199.3,267.16,259.18,396.37,248.33,229.74,291.86,309.53,319.41,204.36,473.74,243.87,292.42,236.6,188.44,515.96,192.41,273.54,215.02,212.29,481.14,401.08,175.31,253.13,260.64,189.93,265.28,398.76,540.39,231.72,214.56,606.69,650.0,154.02,164.35,248.08,395.39,457.54,263.3,403.25,227.28,241.5,200.25,164.56,270.19,155.09,249.14,285.73,155.62,228.85,251.23,390.04,304.37,243.26,341.04,459.61,658.58,258.35,156.9,164.21,473.61,157.37,252.48,510.74,227.28,206.92,228.39,246.2,156.71,146.44,542.27,202.27,247.44,516.92,245.47,509.4,240.39,181.14,500.47,375.15,332.34,143.51,351.9,156.49,395.43,367.2,636.83,395.95,347.94,215.55,187.83,181.71,183.42,438.57,401.55,186.19,263.31,299.86,226.69,276.69,238.76,270.66,437.17,251.4,251.82,268.26,147.2,385.19,279.94,263.36,436.81,184.84,254.67,281.77,142.88,277.8,149.57,189.43,251.33,246.46,330.2,246.45,132.26,322.83,241.97,459.54,139.08,255.37,412.57,225.69,141.64,347.78,169.93,253.04,226.65,246.46,149.0,241.53,156.81,608.09,225.12,252.82,311.08,188.03,155.09,398.0,259.38,183.97,307.18,252.43,433.26,183.16,195.05,157.26,409.05,278.02,325.94,145.92,525.93,596.25,196.44,297.16,287.8,161.01,216.08,241.48,179.9,143.66,215.41,216.51,501.43,515.49,154.89,493.18,160.17,154.02,491.7,273.33,236.04,278.83,564.92,297.36,398.65,232.0,177.95,547.37,262.4,252.62,521.77,323.33,634.83,370.94,261.94,177.2,482.6,165.1,520.21,492.21,424.67,637.85,446.74,283.75,208.21,154.75,354.15,349.69,228.05,261.58,172.24,143.12,142.31,244.94,279.04,428.05,166.23,335.31,388.28,638.48,146.37,640.54,396.39,296.94,239.24,139.66,253.64,474.69,453.69,173.24,269.04,209.58,140.9,310.92,608.09,211.86,494.03,315.55,260.19,183.95,252.12,429.0,261.11,522.11,216.75,188.6,162.3,325.31,277.27,257.04,422.59,399.18,262.22,163.18,489.99,158.75,187.14,152.67,116.06,119.66,119.22,118.34,116.05,115.69,116.25,116.45,123.28,127.38,114.35,118.26,114.97,126.74,133.42,132.76,139.35,149.73,127.64,137.54,127.06,127.53,144.1,176.68,118.6,114.9,119.23,115.68,118.34,115.66,115.85,113.63,125.92,117.98,115.65,112.89,118.2,131.92,131.6,116.13,119.76,116.72,166.82,133.03,155.07,118.0,149.65,119.73,129.74,120.27,123.27,135.87,134.02,134.45,125.17,126.86,115.9,115.83,274.25,225.18,219.18,218.2,216.3,212.91,212.2,201.85,221.46,227.59,401.35,386.36,402.26,329.44,112.68,113.25,112.5,114.52,115.38,202.06,236.03,255.99,254.46,198.9,199.36,118.89,119.4,132.43,124.96,227.01,215.08,131.4,128.35,235.97,124.59,121.22,132.22,132.27,132.47,116.38,227.91,211.73,184.48,167.24,259.59,243.02,216.5,251.74,231.46,298.67,292.08,284.64,197.34,138.53,340.95,159.23,145.79,135.25,222.34,221.95,202.72,224.6,218.78,136.33,250.72,235.82,233.24,230.9,223.08,217.94,216.97,212.96,247.84,236.37,232.65,229.35,224.79,225.05,223.41,137.53,149.12,133.58,130.39,129.28,117.65,115.48,131.97,115.59,140.3,132.32,119.67,121.06,116.49,210.18,174.86,191.9,114.18,118.19,113.71,138.78,159.44,159.03,331.59,284.11,251.86,223.69,231.44,267.22,230.57,133.71,130.88,134.82,135.2,125.67,350.16,302.53,274.1,324.11,302.75,282.07,276.08,128.03,193.5,113.67,117.1,400.09,116.19,114.67,148.41,232.12,197.19,250.59,115.1,114.42
1,2022-02-01,249.19,249.42,246.76,140.5,242.28,260.28,207.6,174.66,154.3,173.48,396.3,631.21,364.54,277.6,149.36,494.62,200.82,256.29,595.58,409.92,269.33,233.16,525.65,245.08,227.91,178.33,430.8,238.03,249.61,234.91,173.77,559.8,152.83,658.71,489.7,256.08,225.62,152.69,209.82,199.48,267.23,259.24,396.46,248.4,229.79,292.12,309.5,320.75,204.33,473.76,243.89,292.46,236.54,188.58,516.25,192.43,273.57,215.36,212.32,481.34,401.23,175.29,253.27,260.66,190.0,264.73,398.75,540.42,231.8,214.78,607.37,650.03,154.0,164.26,248.1,395.48,457.87,263.18,403.44,227.61,241.79,200.3,164.44,270.21,155.02,249.28,285.85,155.64,228.82,251.3,389.96,304.34,243.31,340.99,459.71,658.54,258.44,156.82,164.14,473.65,157.31,252.3,510.95,227.31,206.92,228.39,246.29,156.68,146.44,542.28,202.3,247.45,517.04,245.53,509.49,240.54,181.16,500.48,375.11,332.22,143.5,351.96,156.5,395.52,367.22,636.77,395.92,347.88,215.82,187.84,181.59,183.49,438.71,401.56,186.17,262.34,299.57,226.79,277.21,238.85,270.51,437.77,251.54,251.63,268.71,147.64,385.21,280.61,263.47,437.29,184.83,254.82,281.68,143.1,277.87,149.66,189.3,251.38,246.54,330.4,246.49,132.2,322.91,242.01,459.69,138.81,255.33,412.63,225.63,142.15,347.72,169.85,253.13,226.64,246.43,149.0,241.32,156.79,608.06,224.84,252.89,311.1,188.03,155.14,398.04,259.51,184.0,307.16,252.38,433.6,183.11,195.08,157.22,409.03,277.9,325.89,145.92,525.96,596.31,196.51,297.25,287.42,161.08,216.08,241.16,179.92,143.62,215.3,216.44,501.39,515.87,154.88,493.11,160.16,153.76,491.49,272.87,236.01,278.87,564.89,297.16,398.72,231.98,177.97,547.38,262.71,253.16,522.12,323.49,634.79,370.79,261.88,177.2,483.22,165.1,520.54,492.47,424.72,637.77,446.89,283.88,208.26,154.72,354.19,349.76,228.03,261.93,172.08,143.06,142.23,244.79,278.99,428.16,166.23,335.05,388.2,638.37,146.42,640.58,396.38,297.13,239.29,140.45,253.69,475.0,454.65,173.06,268.84,209.57,140.85,310.93,608.04,211.87,494.01,315.69,260.25,183.82,252.21,429.23,261.05,522.57,216.74,188.61,162.71,325.23,277.36,257.18,422.67,399.27,262.52,163.4,490.04,158.77,187.14,152.58,116.08,119.7,119.33,118.39,116.01,115.68,116.27,116.47,123.29,127.48,114.37,118.32,114.98,126.67,133.4,132.73,139.47,149.89,127.48,137.52,127.17,127.61,143.88,176.72,118.64,114.84,119.19,115.65,118.37,115.65,115.83,113.58,125.85,118.01,115.66,112.85,118.24,131.87,131.55,116.18,119.76,116.78,166.89,133.04,155.15,117.95,149.66,119.75,129.83,120.24,123.31,135.89,134.21,134.56,125.2,126.87,115.94,115.83,273.99,224.64,219.18,217.94,216.09,212.71,212.04,201.48,221.3,227.49,401.35,386.29,402.19,329.24,112.63,113.18,112.47,114.48,115.34,202.03,235.83,255.55,254.2,198.2,199.11,118.89,119.39,132.39,125.0,226.39,214.93,131.37,128.36,235.83,124.59,121.24,132.18,132.24,132.44,116.33,227.87,211.94,184.56,167.21,259.59,243.0,216.52,251.69,231.26,298.62,291.86,284.58,197.38,138.48,340.94,159.61,145.84,135.31,222.11,221.94,202.69,224.6,218.73,136.33,250.64,235.79,233.16,230.6,223.07,217.78,216.87,212.91,247.36,236.18,232.47,229.14,224.58,224.82,223.33,137.58,149.23,133.62,130.41,129.33,117.68,115.49,132.08,115.56,140.36,132.35,119.67,121.09,116.46,209.84,174.93,191.92,114.21,118.26,113.72,138.78,159.6,159.19,331.52,284.12,251.83,223.6,231.13,267.13,230.51,133.71,130.86,134.85,135.19,125.54,349.78,302.18,273.7,323.93,302.49,281.73,275.91,128.08,193.52,113.64,117.2,400.02,116.19,114.82,148.41,231.98,197.14,250.55,115.16,114.46
2,2022-03-01,249.18,249.42,246.74,140.57,242.25,260.31,207.65,174.71,154.3,173.49,396.29,631.27,364.59,277.6,149.32,494.77,200.79,256.31,595.58,409.96,269.33,233.26,525.64,245.1,227.9,178.36,430.69,238.11,249.59,234.98,173.8,559.79,152.83,658.72,489.8,256.11,225.73,152.69,209.82,199.48,267.26,259.24,396.46,248.37,229.8,292.09,309.45,320.79,204.34,473.72,243.89,292.45,236.53,188.61,516.27,192.42,273.56,215.28,212.37,481.33,401.22,175.33,253.27,260.54,189.98,264.74,398.76,540.42,231.82,214.76,607.35,650.13,154.01,164.29,248.07,395.43,457.91,263.18,403.47,227.64,241.72,200.27,164.47,270.28,155.02,249.28,285.8,155.63,228.9,251.22,390.01,304.33,243.31,340.98,459.83,658.49,258.47,156.82,164.15,473.65,157.29,252.34,510.99,227.3,206.91,228.38,246.29,156.68,146.45,542.28,202.31,247.44,517.04,245.5,509.48,240.58,181.14,500.54,375.13,332.22,143.53,351.9,156.52,395.44,367.23,636.84,395.95,347.88,215.83,187.81,181.62,183.51,438.69,401.52,186.13,262.42,299.58,226.78,277.34,238.89,270.55,437.8,251.53,251.65,268.69,147.63,385.31,280.74,263.46,437.34,184.84,254.89,281.72,143.13,277.87,149.69,189.35,251.37,246.52,330.42,246.48,132.21,322.88,242.01,459.8,138.84,255.35,412.63,225.65,142.08,347.72,169.86,253.01,226.6,246.42,149.02,241.38,156.79,608.06,224.91,252.88,311.1,188.02,155.13,397.95,259.49,183.97,307.16,252.38,433.47,183.14,195.06,157.22,408.84,277.97,325.9,145.94,525.97,596.32,196.48,297.24,287.48,161.08,216.07,241.33,179.94,143.63,215.31,216.44,501.43,515.86,154.88,493.32,160.15,153.77,491.56,272.76,236.06,278.87,564.92,297.18,398.66,231.96,177.97,547.37,262.7,253.1,522.1,323.47,634.84,370.79,261.85,177.17,483.19,165.18,520.54,492.48,424.66,637.84,446.69,283.88,208.24,154.72,354.19,349.76,228.03,262.04,172.16,143.09,142.29,244.84,278.99,428.16,166.24,335.05,388.28,638.41,146.43,640.55,396.34,297.15,239.29,140.5,253.7,475.06,455.0,173.1,268.84,209.56,140.94,310.94,608.06,211.88,494.15,315.62,260.24,183.85,252.22,429.2,261.06,522.55,216.76,188.58,162.62,325.26,277.32,257.02,422.61,399.24,262.59,163.45,490.15,158.76,187.1,152.56,116.13,119.69,119.37,118.4,116.03,115.7,116.33,116.49,123.31,127.52,114.39,118.35,114.98,126.69,133.43,132.74,139.62,149.91,127.48,137.52,127.2,127.61,143.83,176.74,118.66,114.92,119.27,115.66,118.38,115.66,115.82,113.61,125.88,118.13,115.69,112.83,118.26,131.88,131.58,116.22,119.77,116.83,166.86,133.04,155.2,117.97,149.67,119.75,129.85,120.24,123.33,135.89,134.25,134.56,125.2,126.87,115.96,115.84,273.99,224.8,219.13,217.96,216.09,212.73,212.04,201.51,221.34,227.84,401.35,386.29,402.2,329.28,112.63,113.18,112.46,114.46,115.35,202.03,235.83,255.56,254.23,198.3,199.11,118.89,119.42,132.45,124.99,226.56,214.94,131.44,128.42,235.85,124.61,121.25,132.22,132.25,132.46,116.33,227.87,211.86,184.57,167.2,259.63,243.02,216.53,251.72,231.33,298.63,291.83,284.62,197.38,138.59,340.94,160.03,145.82,135.3,222.29,221.95,202.74,224.65,218.72,136.33,250.65,235.87,233.16,230.6,223.03,217.82,216.89,212.93,247.47,236.22,232.52,229.14,224.58,224.84,223.33,137.68,149.31,133.62,130.45,129.33,117.78,115.52,132.11,115.57,140.36,132.44,119.71,121.12,116.54,209.88,175.04,191.92,114.21,118.32,113.73,138.79,159.67,159.27,331.52,284.11,251.83,223.6,231.18,267.15,230.51,133.78,130.9,134.88,135.22,125.54,349.82,302.22,273.76,323.93,302.48,281.79,275.95,128.21,193.51,113.7,117.27,400.03,116.25,114.89,148.47,232.0,197.15,250.55,115.21,114.53
3,2022-04-01,249.16,249.41,246.76,140.61,242.42,260.28,207.64,174.68,154.28,173.48,396.2,631.51,364.78,277.6,149.38,494.51,200.79,256.26,595.67,410.07,269.33,233.24,525.61,245.12,227.89,178.37,430.67,238.11,249.64,235.0,173.76,559.9,152.82,658.68,489.99,256.11,225.85,152.68,209.8,199.41,267.24,259.23,396.46,248.37,229.79,292.15,309.41,321.03,204.34,473.72,243.91,292.56,236.49,188.47,516.28,192.4,273.55,215.24,212.32,481.4,401.16,175.29,253.3,260.28,189.94,264.52,398.73,540.62,231.78,214.81,607.2,650.5,154.08,164.25,248.08,395.43,458.05,263.16,403.43,227.81,241.74,200.25,164.44,270.31,154.98,249.27,285.71,155.59,228.91,251.25,390.1,304.31,243.31,340.97,460.08,658.49,258.41,156.8,164.16,473.67,157.27,252.36,511.04,227.26,206.9,228.39,246.25,156.66,146.46,542.44,202.29,247.47,517.14,245.46,509.61,240.63,181.12,500.63,375.21,332.25,143.53,351.83,156.67,395.43,367.47,636.95,395.99,347.85,215.8,187.75,181.6,183.44,438.58,401.46,186.08,262.37,299.64,226.77,277.74,238.82,270.55,437.83,251.56,251.68,268.51,147.66,385.58,280.83,263.44,437.35,184.83,254.96,281.73,143.03,277.93,149.77,189.32,251.38,246.51,330.55,246.46,132.12,322.83,242.02,459.96,138.92,255.34,412.6,225.67,142.08,347.71,169.83,253.02,226.52,246.42,149.02,241.4,156.81,608.13,224.91,252.89,311.1,187.95,155.12,397.87,259.38,183.91,307.16,252.36,433.27,183.06,195.01,157.29,408.69,277.89,325.79,145.96,526.13,596.37,196.45,297.28,287.53,161.09,216.07,241.39,179.92,143.66,215.34,216.4,501.48,515.86,154.86,493.07,160.13,153.75,491.69,272.33,236.14,278.84,565.12,297.16,398.71,231.92,177.92,547.48,262.69,253.06,522.13,323.5,634.88,370.84,261.87,177.17,483.2,165.16,520.53,492.47,424.64,638.24,446.65,283.89,208.27,154.71,354.36,349.74,228.02,262.07,172.04,143.11,142.34,244.84,279.02,428.18,166.24,334.99,388.38,638.57,146.46,640.71,396.31,297.23,239.17,140.32,253.66,475.24,455.46,173.01,268.86,209.54,140.93,310.86,608.13,211.87,493.89,315.61,260.26,183.83,252.21,429.26,261.11,522.56,216.67,188.55,162.69,325.18,277.27,256.77,422.53,399.29,262.67,163.48,490.19,158.74,187.04,152.45,116.16,119.73,119.38,118.41,115.93,115.7,116.3,116.4,123.32,127.45,114.39,118.36,114.99,126.67,133.34,132.7,139.71,149.81,127.47,137.5,127.21,127.7,143.93,176.74,118.7,114.9,119.3,115.66,118.38,115.65,115.79,113.56,125.91,118.14,115.71,112.88,118.26,131.89,131.59,116.24,119.8,116.79,166.8,133.01,155.21,118.02,149.64,119.78,129.83,120.26,123.34,135.89,134.21,134.5,125.2,126.86,115.91,115.82,273.97,224.75,219.09,217.96,216.11,212.7,211.99,201.43,221.32,228.0,401.34,386.28,402.18,329.32,112.6,113.11,112.53,114.47,115.38,202.01,235.85,255.59,254.25,198.23,199.17,118.85,119.5,132.46,124.99,226.5,214.96,131.42,128.49,235.88,124.62,121.25,132.23,132.25,132.47,116.35,227.81,211.58,184.68,167.18,259.67,243.01,216.49,251.71,231.24,298.61,291.71,284.63,197.4,138.55,340.91,160.16,145.8,135.29,222.27,221.94,202.72,224.67,218.69,136.32,250.65,235.86,233.18,230.42,223.02,217.82,216.9,212.95,247.41,236.26,232.52,229.17,224.63,224.84,223.33,137.76,149.35,133.48,130.41,129.28,117.76,115.43,131.98,115.54,140.38,132.48,119.75,121.18,116.56,209.95,175.06,191.87,114.24,118.31,113.68,138.8,159.65,159.25,331.5,284.09,251.81,223.59,231.24,267.15,230.47,133.75,130.92,134.78,135.19,125.53,349.75,302.22,273.76,323.92,302.41,281.73,275.93,128.22,193.5,113.68,117.29,400.02,116.27,114.93,148.55,232.02,197.13,250.57,115.2,114.51
4,2022-05-01,249.2,249.4,246.75,140.59,243.09,260.27,207.52,174.65,154.28,173.48,396.21,631.81,364.91,277.59,149.38,494.49,200.73,256.24,596.03,410.14,269.29,233.18,525.8,245.14,227.82,178.31,430.73,238.07,249.61,234.93,173.73,560.4,152.81,658.67,490.11,256.1,225.72,152.66,209.77,199.34,267.16,259.2,396.44,248.36,229.72,292.28,309.53,321.07,204.34,473.82,243.89,292.51,236.46,188.32,516.48,192.42,273.56,215.24,212.31,481.56,401.2,175.27,253.24,260.34,189.94,264.67,398.76,541.11,231.71,214.89,607.09,650.74,154.24,164.29,248.09,395.58,458.11,263.17,403.53,227.92,241.81,200.19,164.4,270.3,154.99,249.23,285.76,155.59,228.84,251.23,390.14,304.33,243.31,340.99,460.34,658.51,258.52,156.8,164.2,473.78,157.26,252.32,511.19,227.26,206.86,228.37,246.25,156.65,146.46,543.1,202.24,247.48,517.5,245.48,510.1,240.51,181.13,500.61,375.28,332.25,143.48,351.84,156.82,395.68,367.63,637.1,396.07,347.83,215.9,187.67,181.59,183.27,438.58,401.49,186.01,262.21,299.62,226.81,277.82,238.73,270.56,437.91,251.58,251.66,268.21,147.67,385.7,280.82,263.55,437.34,184.83,254.91,281.7,143.17,277.89,149.88,189.32,251.36,246.53,330.76,246.5,132.23,322.8,242.02,460.08,138.79,255.31,412.59,225.68,142.17,347.69,169.82,253.01,226.55,246.42,149.02,241.41,156.88,608.28,224.81,252.89,311.1,187.88,155.11,397.93,259.41,183.85,307.15,252.32,433.31,183.08,195.05,157.42,408.69,277.91,325.81,145.94,526.7,596.84,196.35,297.23,287.5,161.12,216.06,241.25,179.85,143.62,215.37,216.38,501.57,515.96,154.82,493.16,160.13,153.75,491.82,271.93,236.22,278.82,565.4,297.12,398.96,231.96,177.86,547.96,262.6,253.21,522.32,323.64,634.87,370.92,261.92,177.11,483.14,165.26,520.64,492.57,424.7,638.45,446.79,283.82,208.21,154.72,354.55,349.72,227.95,261.93,172.07,143.04,142.35,244.82,278.96,428.2,166.17,334.98,388.56,638.73,146.47,641.28,396.36,297.16,239.12,140.59,253.67,475.3,455.38,173.04,268.84,209.56,140.87,310.74,608.27,211.91,493.89,315.68,260.25,183.85,252.38,429.23,261.19,522.63,216.85,188.47,162.9,325.19,277.3,256.85,422.55,399.4,262.57,163.57,490.22,158.69,186.96,152.48,116.13,119.7,119.34,118.44,115.91,115.62,116.26,116.22,123.3,127.4,114.38,118.32,114.99,126.64,133.29,132.64,139.63,149.84,127.43,137.5,127.14,127.6,143.98,176.71,118.66,114.83,119.31,115.64,118.34,115.63,115.73,113.57,125.84,118.15,115.68,112.87,118.29,131.9,131.6,115.99,119.81,116.68,166.78,132.97,155.16,118.02,149.68,119.76,129.75,120.26,123.31,135.88,134.05,134.33,125.2,126.85,115.83,115.77,273.98,224.74,219.07,217.86,216.07,212.7,211.97,201.37,221.23,227.97,401.31,386.27,402.19,329.33,112.5,113.05,112.65,114.34,115.26,202.01,235.82,255.56,254.18,198.25,199.17,118.79,119.5,132.46,124.97,226.39,214.94,131.34,128.31,235.86,124.61,121.22,132.24,132.27,132.49,116.36,227.8,211.33,184.64,167.16,259.7,243.04,216.53,251.73,231.21,298.63,291.85,284.66,197.35,138.33,340.91,160.1,145.8,135.29,222.18,221.92,202.75,224.54,218.6,136.26,250.64,235.88,233.22,230.41,223.03,217.81,216.9,212.94,247.32,236.21,232.47,229.01,224.61,224.82,223.32,137.77,149.32,133.27,130.2,129.11,117.7,115.33,131.79,115.53,140.41,132.42,119.76,121.14,116.54,209.92,175.08,191.76,114.22,118.3,113.53,138.8,159.51,159.15,331.37,284.06,251.82,223.56,231.22,267.16,230.53,133.71,130.92,134.7,135.07,125.54,349.68,302.2,273.66,323.97,302.41,281.67,275.88,128.15,193.5,113.61,117.28,400.03,116.16,114.8,148.45,231.99,197.13,250.59,115.14,114.45
5,2022-06-01,249.26,249.41,246.82,140.55,243.39,260.35,207.56,174.63,154.27,173.52,396.19,631.8,364.94,277.59,149.51,494.4,200.69,256.31,596.44,410.14,269.33,233.34,526.12,245.17,227.98,178.42,430.63,238.0,249.7,234.97,173.76,560.95,152.8,658.69,489.91,256.04,225.72,152.63,209.73,199.14,267.26,259.22,396.85,248.38,229.89,292.26,309.6,320.76,204.33,473.89,243.92,292.52,236.45,188.22,516.65,192.44,273.59,215.59,212.3,481.82,401.25,175.25,253.29,260.33,189.92,264.6,398.79,541.65,231.77,215.14,606.98,650.66,154.36,164.35,248.14,395.89,458.26,263.16,403.55,228.18,242.16,200.14,164.32,270.33,154.99,249.24,285.77,155.59,228.99,251.3,390.17,304.32,243.32,341.05,460.56,658.54,258.61,156.83,164.26,473.9,157.27,252.32,511.33,227.34,206.86,228.38,246.18,156.66,146.48,543.74,202.2,247.48,518.04,245.51,510.67,240.55,181.14,500.58,375.37,332.26,143.42,351.82,157.04,396.16,367.5,637.13,396.17,347.88,216.08,187.63,181.61,183.11,438.58,401.59,185.95,262.52,299.57,227.02,278.31,238.74,270.54,438.15,251.6,251.63,268.28,148.03,385.69,281.22,263.66,437.75,184.79,254.88,281.73,143.62,277.93,149.92,189.33,251.39,246.59,330.66,246.55,132.27,322.85,242.01,460.4,138.6,255.35,412.61,225.65,142.59,347.74,169.85,253.08,226.81,246.48,149.0,241.35,156.93,608.4,224.79,252.92,311.06,187.84,155.11,397.95,259.41,183.81,307.13,252.27,433.35,183.08,195.1,157.59,408.73,278.0,325.81,145.87,527.3,597.39,196.13,297.27,287.43,161.2,216.04,241.21,179.78,143.59,215.42,216.38,501.51,516.12,154.78,493.09,160.13,153.86,491.61,271.95,236.28,278.79,565.35,297.09,399.15,231.95,177.84,548.66,262.69,253.71,522.63,323.7,634.88,371.09,262.0,177.11,483.49,165.28,521.03,492.73,424.73,638.48,446.74,283.93,208.15,154.68,354.56,349.76,228.19,261.99,172.2,143.0,142.3,244.82,278.91,428.39,166.11,335.02,388.64,638.8,146.45,641.9,396.52,297.11,239.06,140.96,253.7,475.37,455.02,173.11,268.83,209.53,140.59,310.8,608.39,211.94,493.78,315.87,260.32,183.86,252.92,429.38,261.31,522.96,216.83,188.39,163.18,325.19,277.29,256.77,422.53,399.53,262.59,164.04,490.16,158.66,186.91,152.48,115.98,119.64,119.13,118.37,115.62,115.42,116.11,115.99,123.26,127.27,114.33,118.23,114.9,126.59,133.25,132.55,139.63,149.65,127.41,137.47,127.1,127.53,143.87,176.71,118.57,114.64,119.17,115.52,118.2,115.49,115.63,113.46,125.84,118.04,115.6,112.81,118.27,131.92,131.62,115.74,119.85,116.52,166.69,132.95,155.09,118.03,149.69,119.7,129.72,120.27,123.27,135.88,133.75,134.17,125.21,126.79,115.49,115.63,274.02,224.66,218.97,217.78,215.91,212.61,211.92,201.34,221.14,227.65,401.31,386.25,402.21,328.92,112.32,112.9,112.59,114.05,115.07,202.04,235.79,255.52,254.17,198.19,199.04,118.65,119.43,132.46,124.96,226.32,214.92,131.31,128.21,235.84,124.61,121.23,132.26,132.28,132.5,116.36,227.77,210.57,184.63,167.11,259.73,243.02,216.47,251.77,231.0,298.57,291.75,284.57,197.29,138.2,340.92,159.8,145.79,135.28,222.12,221.91,202.72,224.4,218.41,136.13,250.62,235.84,233.12,230.31,223.0,217.75,216.78,212.92,247.38,236.12,232.48,228.81,224.55,224.73,223.29,137.67,149.25,132.94,129.85,128.9,117.59,115.03,131.44,115.56,140.37,132.44,119.64,120.98,116.41,209.67,175.04,191.55,114.12,118.1,113.29,138.81,159.39,158.95,331.27,283.9,251.8,223.21,231.11,267.16,230.4,133.68,130.92,134.57,134.85,125.53,349.6,302.21,273.54,323.93,302.43,281.6,275.85,128.02,193.51,113.42,117.22,400.07,115.97,114.49,148.21,231.85,197.13,250.55,115.03,114.35
